Linguagem,Projeto,Numero de Tokens de Codigo Fonte (Excluindo Tokens de Comentario),Numero de Tokens apenas dos Comentarios,Numero Total de Tokens do Projeto,NTCF/NTTP (%),NTC/NTTP (%),Numero de Caracteres de Codigo Fonte (Excluindo Caracteres de Comentario),Numero de Caracteres apenas dos Comentarios,Numero Total de Carateres do Projeto,NCCF/NTCP (%),NCC/NTCP (%),Numero de Linhas de Codigo Fonte (Excluindo Linhas de Comentario),Numero de Linhas apenas do Comentarios,Numero Total de Linhas do Projeto,NLCF/NTLP (%),NLC/NTLP (%)
C#,simplcommerce | SimplCommerce,276644,10934,287578,96.20,3.80,1266297,44903,1311200,96.58,3.42,44252,1464,45716,96.80,3.20
C#,MediaBrowser | Emby,999402,226229,1225631,81.54,18.46,4054728,994460,5049188,80.30,19.70,160575,25399,185974,86.34,13.66
C#,fluentmigrator | fluentmigrator,460575,181760,642335,71.70,28.30,2516970,759314,3276284,76.82,23.18,79497,21613,101110,78.62,21.38
C#,projectkudu | kudu,364407,48438,412845,88.27,11.73,1793418,202004,1995422,89.88,10.12,59367,5080,64447,92.12,7.88
C#,Perfare | AssetStudio,172351,40905,213256,80.82,19.18,924291,171022,1095313,84.39,15.61,26273,3568,29841,88.04,11.96
C#,Unity-Technologies | EntityComponentSystemSamples,96332,7783,104115,92.52,7.48,420835,36321,457156,92.06,7.94,14457,896,15353,94.16,5.84
C#,mongodb | mongo-csharp-driver,1970357,755347,2725704,72.29,27.71,8862007,3027927,11889934,74.53,25.47,300495,91177,391672,76.72,23.28
C#,JimBobSquarePants | ImageProcessor,140423,177849,318272,44.12,55.88,576599,633644,1210243,47.64,52.36,22005,18313,40318,54.58,45.42
C#,shadowsocks | shadowsocks-windows,96139,9945,106084,90.63,9.37,404716,42605,447321,90.48,9.52,14834,1451,16285,91.09,8.91
C#,ferventdesert | Hawk,162354,18792,181146,89.63,10.37,620267,80816,701083,88.47,11.53,27722,2600,30322,91.43,8.57
C#,react-native-community | react-native-linear-gradient,1635,250,1885,86.74,13.26,7114,1066,8180,86.97,13.03,256,30,286,89.51,10.49
C#,aspnet | AspNetCore,5190417,1288452,6478869,80.11,19.89,26068474,5201726,31270200,83.37,16.63,770779,132715,903494,85.31,14.69
C#,scriptcs | scriptcs,112717,6164,118881,94.81,5.19,501949,24095,526044,95.42,4.58,17423,844,18267,95.38,4.62
C#,aspnet | EntityFrameworkCore,3267773,1062859,4330632,75.46,24.54,16437545,4486727,20924272,78.56,21.44,529151,90150,619301,85.44,14.56
C#,cefsharp | CefSharp,107873,139234,247107,43.65,56.35,514377,565934,1080311,47.61,52.39,19533,14119,33652,58.04,41.96
C#,xamarin | xamarin-forms-samples,9318521,1748599,11067120,84.20,15.80,55473469,8046780,63520249,87.33,12.67,604541,241588,846129,71.45,28.55
